nid,bib_number,title,year,publication,members,creator_1_name,creator_1_lcsh,creator_1_relator,creator_1_relator_old,creator_2_name,creator_2_lcsh,creator_2_relator,creator_2_relator_old,subjects,subjects_old,aps_subjects,aps_subjects_old,record_source,editions,editions_note,holding_note,references,external_permalink,external_permalink_old,aps_permalink,nid_old,created_by,admin_notes,needs_remediation
6373,106.005,"A letter to the publishers of the Boston gazette, &c. containing an answer to the Rev. Mr. Prince's letter, inserted in said gazette, on the 26th of January 1756.",[1756],[Boston: Printed by Edes and Gill?],4617,"Winthrop, John, 1714-1779",n79135372,Author,Author,,,,,857,857,,,ESTC,1x 1756,One edition.,,Sabin 104854|Evans 7820,https://datb.cerl.org/estc/W26632,http://estc.bl.uk/W26632,,22636,JF,,
6374,106.006,"Relation of a voyage from Boston to Newfoundland, for the observation of the transit of Venus, June 6, 1761.",1761,Boston: N.E: printed and sold by Edes and Gill,4617,"Winthrop, John, 1714-1779",n79135372,Author,Author,,,,,2979,2979,63|70|7,63|70|7,LCP,1x 1761,One edition.,APS owns one copy.,Sabin 104856|Evans 9040,https://librarycompany.kohacatalog.com/cgi-bin/koha/opac-detail.pl?biblionumber=25944,https://librarycompany.kohacatalog.com/cgi-bin/koha/opac-search.pl?idx=control-number&q=000026759,http://opac.amphilsoc.org/cgi-bin/koha/opac-detail.pl?biblionumber=45929,22638,JF,,
6112,106.007,"Two lectures on comets, read in the chapel of Harvard-College, in Cambridge, New England, in April 1759 : on occasion of the comet which appear'd in that month : with an appendix, concerning the revolutions of that comet, and of some others.",[1759],"Boston: Printed and sold by Green & Russell, at their printing-office in Queen-Street. Sold also by D. Henchman, at his shop in Cornhill",4617,"Winthrop, John, 1714-1779",n79135372,Author,Author,,,,,676|677|2180,676|677|2180,63|7,63|7,ESTC,"1x 1759, 1x 1812","Two editions, both published in Boston: one in 1759 and the second in 1812. The second printing includes Winthrop's work as part of a larger collection titled, Two lectures on comets, by Professor Winthrop; also, an Essay on comets, by A. Oliver, Jun. Esq; with sketches of the lives of Professor Winthrop and Mr. Oliver; likewise, a supplement, relative to the present comet of 1811.","APS owns one copy of the 1811 edition, presented by John Vaughan, April 1832, autographed by Autograph: ""Perkins.""",Sabin 104857|Sabin 104858|Evans 8522|Shaw-Shoemaker 23596|Shaw-Shoemaker 24473|Shaw-Shoemaker 27588,https://datb.cerl.org/estc/W29622,http://estc.bl.uk/W29622,http://opac.amphilsoc.org/cgi-bin/koha/opac-detail.pl?biblionumber=196692,24078,JF,,
6113,106.008,"Two lectures on the parallax and distance of the sun, as deducible from the transit of Venus : read in Holden-Chapel at Harvard-College in Cambridge, New-England, in March 1769.",[1769],Boston: Printed and sold by Edes & Gill in Queen-Street,4617,"Winthrop, John, 1714-1779",n79135372,Author,Author,,,,,2653|304|2978|2981,304|2978|2653|2981,63|7,63|7,ESTC,1x 1769,One edition.,APS owns one copy.,Sabin 104859|Evans 11536,https://datb.cerl.org/estc/W28422,http://estc.bl.uk/W28422,http://opac.amphilsoc.org/cgi-bin/koha/opac-detail.pl?biblionumber=10162,24079,JF,,
6967,44.001,"An die Deutschen, vornemlich die zum wählen berechtigten, in Philadelphia Bucks und Berks Caunty.",[1765],Philadelphia: Gedruckt bey Henrich Miller in der Zweyten-Strasse,4700,"Wister, Johannes, 1708-1789",nr90008192,Author,Author,,,,,1163|2595|2103|1302,1163|2595|1302|2103,60|40|3,3|40|60,AAS,1x 1765,"One edition. A German-language defense of Benjamin Franklin against criticisms articulated in Christopher Sower's <em>Wertheste Landes-Leute, sonderlich in Philadelphia Bucks und Bercks-Caunty!</em> (1765).",,Evans 9902,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=317180,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=317180,,19458,AM,,
5937,406.042,"A treatise of arithmetic, in theory and practice : containing everything important in the study of abstract and applicate numbers : adapted to the commerce of Great-Britain and Ireland : by John Gough : to which are added, many valuable additions and amendments : more particularly fitting the work for the improvement of the American youth.",[1796],"Philadelphia: Printed for William Young, bookseller, no. 52, the corner of Second and Chesnut-Streets",4337|4286,"Workman, Benjamin",n85247800,Editor,Editor,,,,,272,272,22|43,43|22,ESTC,1x 1796 (Philadelphia),One edition.,,Evans 30503|Evans 31663,https://datb.cerl.org/estc/W28175,http://estc.bl.uk/W28175,,25068,JA,,
6288,447.001,"The American accountant : or, Schoolmasters' new assistant : comprised in four books : Book I : Containing arithmetic of whole numbers,--divers denominations, and the common rules, to the end of the double rule of three. Book II. Fractions, vulgar and decimal : Book III : Mercantile arithmetic; or all the rules necessary for forming a complete accountant : methodically arranged and largely exemplified : Book IV : Extractions, progressions, &c. being the higher rules of arithmetic : and including all the questions in the Philadelphian edition of Gough, with many others : the rules are either new, or those of that treatise so far compendized as to be both brief and perfectly applicable : the whole adapted to the commerce of the United States; and comprehending every thing necessary to a complete practical knowledge of the science of arithmetic.",[1789],"Philadelphia: Printed by John M'Culloch, for William Young, at the corner of Chesnut and Second-Streets",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,272|271,272|271,22|43,22|43,ESTC,"1x 1789, 1x 1793, 1x 1796","Three editions, all published in Philadelphia (1789, 1793, 1796).",,Evans 22290|Evans 26508|Evans 31660,https://datb.cerl.org/estc/W11544,http://estc.bl.uk/W11544,,23817,JF,,
6289,447.002,"Bailey's pocket almanac, being an American annual register, for the year of our Lord 1787 ...",[1786],"Philadelphia: Printed and sold by Francis Bailey, at Yorick's Head, in Market-Street",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,2106,2106,2|45|7|1,2|1|7|45,ESTC,"1x 1786, 1x 1787, 1x 1788, 1x 1789, 1x 1790","Five editions, all published in Philadelphia (1786, 1787, 1788, 1789, 1790).",,Evans 21664|Evans 45817,https://datb.cerl.org/estc/W32542,http://estc.bl.uk/W32542,,23818,JF,,
6290,447.003,"The Columbian almanack, for the year of our Lord, 1790 : being the second after leap-year : containing the sun's rising and setting. ... : the astronomical calculations by B. Workman, A.M.",[1789],"Philadelphia: Printed and sold by Peter Stewart, west side of Second-Street, ninth door above Chesnut-Street",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,2|45|7|1,2|1|7|45,ESTC,"1x 1789, 1x 1790","Two editions, both published in Philadelphia (1789, 1790).",,Evans 21743|Evans 22410,https://datb.cerl.org/estc/W41977,http://estc.bl.uk/W41977,,23819,JF,,
6291,447.004,"Elements of geography and astronomy : designed for young students in these sciences : describing the system of the universe; the figure, motions and magnitude of the earth; its real and imaginary divisions; the situation and extent of the several empires, kingdoms, and states; their religion, and government, &c : with an explanation of maps, and the description and use of the globes : dedicated to the youth of the United States.",[1789],"Philadelphia: Printed and sold by John M'Culloch, in Third-Street, third door above Market-Street",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,7,7,ESTC,"1x 1789, 1x 1790, 1x 1793, 1x 1795, 1x 1796, 1x 1799, 1x 1803, 1x 1804, 1x 1805, 1x 1807, 1x 1809, 1x 1811, 1x 1814, 1x 1816","Fourteen editions, all published in Philadelphia (1789, 1790, 1793, 1795, 1796, 1799, 1803, 1804, 1805, 1807, 1809, 1811, 1814, 1816). Subsequent title grew to include more descriptions of the materials within.","APS owns one copy, a 1814 edition that was signed by J.A. Phillips and presented by Henry Phillips, Jr.",Sabin 105474|Evans 26509|Evans 29924|Evans 29924|Evans 22291|Evans 23091|Evans 23092|Shaw-Shoemaker 5619|Shaw-Shoemaker 7803|Shaw-Shoemaker 9774|Shaw-Shoemaker 14242|Shaw-Shoemaker 19277|Shaw-Shoemaker 24501|Shaw-Shoemaker 33733|Shaw-Shoemaker 39877,https://datb.cerl.org/estc/W42079,http://estc.bl.uk/W42079,http://opac.amphilsoc.org/cgi-bin/koha/opac-detail.pl?biblionumber=49464,23820,JF,,
6292,447.005,Epitome of workman's geography : containing such parts only as are necessary to commit to memory : published at the desire of sundry teachers.,1807,"Philadelphia: Published by Ebenezer McCulloch, no. 1, North Third Street",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,1223,1223,33,33,AAS,"1x 1807, 1x 1810, 1x 1816","Three editions, all published in Philadelphia (1807, 1810, and 1816).",,Shaw-Shoemaker 39878,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=474144,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=474144,,23821,JF,,
6293,447.006,"Father Tammany's almanac, for the year of our Lord 1786 ... by a son of Tammany.",[1785],"Philadelphia: Printed and sold by Young, Stewart, and M'Culloch, in Chesnut-Street, No. 7, below Third-Street",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,2|45|7|1,2|1|7|45,ESTC,"1x 1785, 2x 1786, 2x 1787, 1x 1788, 1x 1789, 1x 1790, 1x 1792, 1x 1794, 1x 1795, 1x 1797, 1x 1798","At least eleven known issues, including ""pocket"" editions, were published in Phildadelphia between 1785 and 1798. The astonomical calculations were by Workman.",,Evans 20160|Evans 20161|Evans 20897|Evans 22293|Evans 23093|Evans 28135|Evans 29925|Evans 32826|Evans 45066|Evans 46668,https://datb.cerl.org/estc/W32673,http://estc.bl.uk/W32673,,23822,JF,,
6294,447.007,"The Federal almanac, for the year of our Lord, 1790 ...",[1789],"Philadelphia: Printed by W. Young, bookseller and stationer, the corner of Second and Chesnut-Streets",4286,"Workman, Benjamin",n85247800,Contributor,Contributor,,,,,,,2|45|7|1,2|1|7|45,ESTC,1x 1789,One edition.,,Evans 22293,https://datb.cerl.org/estc/W32728,http://estc.bl.uk/W32728,,23823,JF,,
6295,447.008,"Gauging epitomized : or, A Short treatise of gauging, in which that branch is rendered familiar to the meanest capacity : to which are added, accurate tables for finding the mean-diameters of casks by inspection : also, a comprehensive ullage table, and an accurate method of ullaging casks, by an easy rule adapted to it : the whole illustrated with proper rules and examples.",[1788],"Philadelphia: Printed and sold by W. Young, the corner of Chesnut and Second-Streets",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,1210,1210,43|63,63|43,ESTC,1x 1788,One edition.,,Evans 21618,https://datb.cerl.org/estc/W12378,http://estc.bl.uk/W12378,,23824,JF,,
6296,447.009,"The New Pennsylvania almanac, for the year of our Lord, 1787.",[1786],"[Philadelphia] Pennsylvania: Printed by F. Bailey, J. Steele, and J. Bailey; and to be sold by F. Bailey, Philadelphia, J. Bailey, Lancaster, and J. Steele, at the printing-office, Octorara",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,2|45|7|1,2|1|7|45,ESTC,"1x 1786, 1x 1789",Title vignette: state seal. The Anatomy is the only other illustration.,,Evans 19848|Evans 22058,https://datb.cerl.org/estc/W32605,http://estc.bl.uk/W32605,,23825,JF,,
6297,447.010,"The Pennsylvania, Delaware, Maryland, and Virginia almanack and ephemeris, for the year of our Lord, 1788 ...",[1787],"Baltimore: Printed and sold, wholesale and retail, by William Goddard, at his printing-office, in the house of the late Dr. John Stevenson, in Market-Street. Large allowance made to those who take quantities",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,,,ESTC,"1x 1786, 1x 1787, 1x 1788, 1x 1789, 1x 1790","Five editions, all published in Baltimore (1786, 1787, 1788, 1789, 1790).",,Evans 21619|Evans 22294|Evans 23094|Evans 20898,https://datb.cerl.org/estc/W26725,http://estc.bl.uk/W26725,,23826,JF,,
6298,447.011,"Poor Robin's almanac, for the year 1791: ... containing, astronomical calculations by B. Workman, A.M.",[1790],"Philadelphia: Printed and sold by John M'Culloch, in Third-Street, no. 1, above Market-Street",4286,"Workman, Benjamin",n85247800,Contributor,Contributor,,,,,,,7,7,ESTC,1x 1790 (Philadelphia),One edition.,,Evans 45974,https://datb.cerl.org/estc/W31644,http://estc.bl.uk/W31644,,23827,JF,,
6301,447.014,"The Virginia almanack, for the year of our Lord, 1790 : ... calculated to the meridian of Richmond, and will answer any part of Virginia or North-Carolina.",[1789],"Richmond: Printed by Aug. Davis, at the post-office",4286,"Workman, Benjamin",n85247800,Author,Author,,,,,,,2|45|7|1,2|1|7|45,ESTC,1x 1789,One edition.,,Evans 22295,https://datb.cerl.org/estc/W25483,http://estc.bl.uk/W25483,,23830,JF,,
6593,229.001,Dissertatio theologica De tentatione Christi in deserto.,1757.,Gottingae: Pockwitz,4496,"Wrangel, Carl Magnus, -1786",n90715302,Author,Author,,,,,1349,1349,62,62,WC,1x 1757,One edition.,,,http://www.worldcat.org/oclc/48719461,http://www.worldcat.org/oclc/48719461,,22088,JF,,
6592,229.002,"Tanckar om företrädet wetenskaper emellan ... af Johan Ihre, ... samt Carl M. Wrangel, framförde ... d. 10 Aug. 1752 ...",(s.d.),Upsala : Kongl. acad. boktryckeri L.M. Höjer,4496,"Wrangel, Carl Magnus, -1786",n90715302,Author,Author,,,,,,,62,62,WC,,One edition.,,,http://www.worldcat.org/oclc/459148638,http://www.worldcat.org/oclc/459148638,,22089,JF,,
6591,229.003,"Theses de tentatione Christi Matth. IV,1.-11 [et] Lucae IV. 1-13.",1757.,Gottingae: Schultze,4496,"Wrangel, Carl Magnus, -1786",n90715302,Author,Author,,,,,1349,1349,62,62,WC,1x 1757,One edition.,,,http://www.worldcat.org/oclc/48719436,http://www.worldcat.org/oclc/48719436,,22090,JF,,
6590,229.004,"Predikan på kongl. wasa-ordens första dubbnings-dag, den 17 Julii 1772, hållen uti kongl. slotts- kyrkan, och, på allernådigste befallning, til trycket lemnad.",1772,Stockholm Fougt,4496,"Wrangel, Carl Magnus, -1786",n90715302,Author,Author,,,,,,,62,62,WC,1x 1772,One edition.,,,http://www.worldcat.org/oclc/248838290,http://www.worldcat.org/oclc/248838290,,22091,JF,,
4944,354.001,"A botanical and medical account of the Quassia Simaruba, or tree which produces the cortex simaruba.",[1778?],[Edinburgh?],4344,"Wright, William, 1735-1819",nr93043288,Author,Author,,,,,2497,2497,10,10,ESTC,1x 1778 ([Edinburgh]),"One edition. Per ESTC: 'A botanical and medical account of the Quassia simaruba : from the Transactions of the Royal Society of Edinburgh.' ""This paper was read before the Philosophical society of Edinburgh, August 6. 1778.""",,,https://datb.cerl.org/estc/T114076,http://estc.bl.uk/T114076,,28692,JA,,
6968,47.001,"To the committee of grievances : the assembly having referred to your immediate consideration the memorial and address presented to the House on behalf of the religious society called Quakers on the 5th of the 11th month last; the weighty subject thereof we apprehend claims your serious and deliberate attention, as it contains our objections to the penal laws now in force, which manifestly infringe the most essential of privileges, liberty of conscience, and give licence to men of corrupt principles and conduct to exercise the most rigid persecution on their innocent neighbours, and other peaceable inhabitants, exceeding any thing of the kind we have known or heard of within the present century.",[1780],[Philadelphia]: Printed by John Dunlap,4688,"Zane, Isaac, 1743-1795",n86084957,Author,Author,,,,,1172|826|2098|2317,2317|826|1172|2098,60|62,60|62,LOC,1x 1780,One edition.,,Evans 43919,https://lccn.loc.gov/00522035,https://lccn.loc.gov/00522035,,19459,JF,,
7035,10.003,"A brief narrative of the case and tryal of John Peter Zenger, printer of the New-York weekly journal.",[1736],New York: Printed and sold by John Peter Zenger,4666,"Zenger, John Peter, 1697-1746",n50047931,Author,Author,,,,,1971|2775|1178,1971|2775|1178,60|40,40|60,AAS,"1x 1736 (New York), 6x 1738 (Boston, London, London, London, London, Dublin), 1x 1750 (London), 1x 1752 (London), 1x 1756 (Lancaster, PA), 1x 1765 (London), 1x 1770 (New York), 1x 1782? (New York), 1x 1784 (London), 1x 1799 (Boston)","At least fifteen editions exist, often with variant titles. In addition to the 1736 New York first edition, they include: <em>A brief narrative of the case and tryal of John Peter Zenger, printer of the New York weekly journal</em> (Boston, 1738; often mislabeled as the first edition); <em>A brief narrative of the case and trial of John Peter Zenger, printer of the New-York weekly journal</em> (London: 1738; four editions); <em>The trial of John Peter Zenger, of New-York, printer : who was lately try’d and acquitted for printing and publishing a libel against the government : with the pleadings and arguments on both sides</em> (Dublin, 1738); <em>The case and tryal of John Peter Zenger : of New-York, printer, who was lately tryed and acquitted for printing and publishing a libel against the government : with the pleadings and arguments on both sides</em> (London: 1750); <em>The trial of John Peter Zenger, of New-York, printer : who was tried and acquitted, for printing and publishing a libel against the government : with the pleadings and arguments on both sides</em> (London, 1752); <em>A brief narrative of the case and trial of John Peter Zenger, printer of the New-York weekly-journal</em> (Lancaster, PA, 1756; the imprint explains that this is a reprint of the New York first edition); <em>The trial of John Peter Zenger, of New-York, printer : who was charged with having printed and published a libel against the government : and acquitted ... to which is now added ... the trial of Mr. William Owen, bookseller ...</em> (London, 1765); <em>A brief narrative of the case and trial of John Peter Zenger, printer of the New-York weekly journal, for a libel</em> (New York, 1770); <em>A brief narrative of the case and tryal of John Peter Zenger, printer of the New-York weekly journal</em> (New York, 1782?); <em>The trial of John Peter Zenger, of New-York, printer : for a libel against the government ... </em> (London, 1784); and <em>A brief narrative of the case and tryal of John Peter Zenger, printer of the New-York weekly journal</em> ([Boston, 1799]). The text was also reprinted in compendia like John Almon's <em>A select collection of interesting political tracts; which were published during the years 1764, 1765, 1766, 1767, 1768, 1769, and 1770</em>, 8 vols. (London, 1770 [1771]). Because it bears his name this text was long attributed to Zenger himself, but Alexander is now held to have written it with contributions from Zenger's lawyer Andrew Hamilton.","APS has one copy of the 1756 (Lancaster, PA) edition. It is inscribed, ""Presented by Edward Penington, November 1816.""",Sabin 106304|Sabin 106305|Sabin 106306|Sabin 106307|Sabin 106308|Sabin 106309|Sabin 106310|Sabin 106311|Sabin 106312|Sabin 106313|Sabin 106314|Evans 4107|Evans 4330|Evans 7824|Evans 11952|Evans 36749|Howes Z 6|Streeter II: 867,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=331842,https://catalog.mwa.org/vwebv/holdingsInfo?bibId=331842,http://opac.amphilsoc.org/cgi-bin/koha/opac-detail.pl?biblionumber=124301,19396,AM,,
